relaxado,0.013341565642763831,0.0036962532091601415,0.002724865644565469,0.002230828383601609,0.0030339582111094145,0.0016410525473099643,0.0,719,13749.47486724659,10002.115271188606
relaxado,0.0042215033583427805,0.0022807784387522375,0.002022564817000939,0.001074067010702035,0.0023676548182227732,0.0012874005769748374,3.020387616410773,2086,12463.327179576447,8143.86539187318
relaxado,0.002560882486758494,0.0020816322393617304,0.002154981048567589,0.00165762158919049,0.0010810150866530507,0.0018329923255930496,4.498914055228048,1897,9357.362044073738,5693.140486897174
relaxado,0.0017579844704742958,0.0018885484792163269,0.00108045840186283,0.0018075467156822356,0.0014017091293979287,0.001311449413956962,7.905138339920948,2366,11660.418789420964,7029.107297197206
relaxado,0.0018538786268377017,0.0012546308225738641,0.0011564845495047075,0.001128892242057478,0.0011884544580254368,0.0010997675007622728,5.945475638051044,2002,9832.82279427642,5854.220466734321
relaxado,0.0023756956476827322,0.0020590544637139182,0.0018472824301647482,0.0012419199033322872,0.002101840991581955,0.0013797811483572684,5.800464037122969,1935,9941.350416343314,6019.548920133339
relaxado,0.04734451673297927,0.003362359690417659,0.0040074845464254,0.0035935029175907956,0.002046917260051084,0.002930527484231706,0.0,208,19424.266395112998,16491.15211754537
relaxado,0.09646135062610497,0.004351918857386845,0.0043245909986832426,0.003985609481993608,0.0032452546157465964,0.0037727486876291284,0.0,146,23220.79597468842,20526.44088581975
relaxado,0.06628570370406081,0.0032691085727841285,0.002646082168708809,0.00393927907664198,0.0027097316040469695,0.0019060902734740356,0.0,161,16595.797726345336,14384.733447046056
relaxado,0.07029246982617346,0.004589621651305981,0.002724731519607457,0.0031591652094804,0.0026955043194394897,0.006127766472663687,0.0,0,13408.483624686636,11495.521578070016
relaxado,0.07725033948740745,0.005366267105440076,0.0027767178219969585,0.0026245568893043373,0.0016877855250729992,0.003344666512882701,0.0,139,12055.100199006298,10442.065820606582
pedra,3.128654925977907,2.2101999469274904,2.2987030550245757,0.4053040585398845,0.3069779160699863,0.15759526268783153,31.397174254317115,0,102974.77287076764,102198.0
pedra,7.560976843283498,5.82358915440031,2.166409591512517,0.5125031415343706,0.11901722327283382,0.1113164640194185,40.43671653861706,0,103637.69154046311,102887.0
pedra,1.6296301205505912,3.9825444568707113,0.5789119373294447,0.35978980663685556,0.1532825563816314,0.09405020479808802,41.04326728669632,0,78832.73595627841,78084.0
pedra,4.167645322814571,2.3564834259900644,0.8072363865685994,0.3428474430828476,0.2730663252108662,0.2676208619718307,41.60125588697017,0,92901.33377617238,92035.0
pedra,5.5891403773115655,2.7335116532138546,0.9313852597748449,0.30973365975262207,0.21328334345311503,0.13883107974865103,38.04543815362423,0,91243.88954090046,90323.0
pedra,4.435605536434134,1.8371558767562575,1.0999190764569744,0.29990309902940127,0.19432138217404002,0.09437762376762264,39.205009528995376,0,114256.691819047,113121.0
pedra,4.313371237623455,2.353971463138215,0.6420179437983436,0.24431903533577126,0.3760629227552524,0.17359657243559762,38.19212808539026,0,88145.87286335719,87084.0
pedra,5.9982424042698685,1.435864345631269,1.252259990804522,0.36987643081922905,0.09847388469152853,0.13611583537866195,35.73697585768742,0,98113.18036779016,97010.0
pedra,3.96350475783707,1.9756938263874166,2.1108639751293796,0.40223841486205464,0.13312006875779347,0.06205196972011278,31.914893617021274,0,77843.78401461235,76823.0
pedra,3.700654292485509,4.10143829471325,1.236469491447165,0.30403463654701895,0.1986539567281044,0.11505321867528727,37.35546990809368,0,116162.03326618971,115206.0
pedra,5.082637387036864,1.3529619342855854,1.0392282198782785,0.3531330454841251,0.15664372184406183,0.13370756306672046,35.74833174451859,0,61415.504609879514,60608.0
pedra,1.4553726093219916,1.6482962999247472,0.7069637478825298,0.16556149844905022,0.08622509023450592,0.06523683402415657,39.0010263427985,0,67489.52644935113,66454.0
pedra,3.219779218682734,6.782348404794627,0.8636193662080816,0.23321935696904075,0.27852671027290754,0.30211876771070595,32.147189648200566,0,94908.54289717606,94417.0
pedra,3.069499251652043,6.384848221924855,1.1559177091809616,0.5034745409499596,0.24029201954724866,0.12810042911822808,30.37219101123596,0,106019.86635285232,105442.0
pedra,6.281442493897705,3.368296963358779,3.4970840809117645,0.23655298365981992,0.12686144026747484,0.14874314372875186,20.968356843309188,0,103153.44162898831,102588.0
pedra,6.669821469910587,3.4973873547781857,0.9999781064302085,0.2847348180536974,0.23700047256774287,0.12589964560484782,26.062674526838347,0,118135.0841646363,117466.0
pedra,9.25676588212322,2.6632144358003123,1.1477518703505802,0.2885070762509087,0.15124721459360627,0.11623493143236775,33.883426966292134,0,107838.25013992097,107224.0
pedra,2.628331129745193,2.4060792215138154,2.044446856153015,0.35899100813356744,0.22056489036905938,0.10000195102072112,31.20094191522763,0,82490.4719477233,81877.0
pedra,2.2373115541953776,2.5508406934812657,0.733605650364105,0.3461050216524355,0.23124775766726743,0.11335158978511224,37.86512802019473,0,97796.95318712835,97203.0
pedra,6.520099579661004,2.834187562198023,1.027644501371045,0.27054576909947087,0.1517121507390411,0.14506972134698415,38.02535023348899,0,112135.79418706242,111522.0
papel,7.355460838708696,7.506346611657905,3.0947706028977042,0.9397483578038431,0.3216740189898235,0.30249013995675145,45.02501389660923,0,167515.2372271098,166354.0
papel,5.594813209943012,7.156253282687097,3.170343702322402,0.971433260389618,0.6050585561289653,0.4150827815703124,49.040338321405336,0,333083.2344224138,331811.0
papel,3.6360654627024602,5.787077148255805,3.5067321979933825,0.6682456252511266,0.6466371878408308,0.34163439801046,45.3118870145155,0,270254.29614893754,269125.0
papel,13.199597843541063,6.66712006134004,5.16431898992401,1.084271820298018,0.4968963272586608,0.3478668764995231,43.3564567769477,0,219513.934214271,218758.0
papel,3.004422904515002,3.995448012870633,3.2273860375606813,0.825701138596062,0.44341744488401463,0.4964957025235337,45.441912173429685,0,166961.19933374523,166036.0
papel,3.08997518064299,3.092559514898893,2.9082424069564676,0.6196205831093883,0.29263964486932637,0.19266154014321737,47.17438758185787,0,170081.98791150848,169115.0
papel,4.5638813151032505,2.3271241627795085,1.2176658103170814,0.5567199937492241,0.33247501394721357,0.22526925847837515,41.87252964426877,0,142997.33955878002,141836.0
papel,7.539462436164666,2.9407977088326644,2.0933146452223856,1.0387765502230315,0.3140936455712948,0.3388282568288593,41.68982768204558,0,149519.10290497405,148516.0
papel,11.503321382290789,4.105150470558824,1.3415667560905058,0.39718031514002755,0.2158128970554329,0.09055798447864821,28.974456728936335,0,102334.62515276714,101799.0
papel,24.068366162334925,5.507538141423935,3.3036223206050437,1.0578358397857734,0.7471358235870821,0.3625944039445954,26.000684228532332,0,201686.2637454519,201237.0
papel,29.083844271296552,10.094196347923683,7.975776438784343,1.1231777860207546,0.5522151816517545,0.26318671579168246,40.22112085398399,0,180328.6932737415,179864.0
papel,8.910114663774634,9.633210110499297,2.5670890465174705,0.7722060285559731,0.4349102320964809,0.6234531649927548,30.24014230655203,0,183170.66514861485,182585.0
papel,9.84171324946763,8.347106172924184,8.666294318174042,1.5471560937547197,0.7797021838594144,0.313064980202117,33.82420616658997,0,137564.5567215595,137156.0
papel,10.776586454152762,9.44872422754594,2.937371607625037,0.6118605769244799,0.867637896891527,0.2816595645014771,23.174157303370787,0,158411.88680221885,157936.0
papel,5.3213248876761865,10.043318671894077,3.3915989528864627,0.7833832859096406,0.8351670686833184,0.2716969146969221,22.921655833048238,0,157337.31105577791,156821.0
tesoura,1.4590672210887006,2.1574635757375615,1.0497892268642675,0.6370178289708626,0.6031145718046074,0.36421132004293155,43.956043956043956,0,101304.2953699978,100413.0
tesoura,1.7850309320442228,2.632266143886615,1.0321574639038433,0.4123735695231267,0.14760615917240658,0.22508609965022394,44.3301834352418,0,104873.35548288145,103663.0
tesoura,1.8224181526638294,1.1555374096317554,0.385856017138454,0.23663552684741454,0.208034547784266,0.16079620747945272,43.99618805590851,0,78764.98552852443,77718.0
tesoura,2.7919712039781484,0.8664918581752957,0.4482322103042721,0.19301173120233328,0.1443710884869471,0.1353741360650839,43.995672556797686,0,70549.10469059068,69555.0
tesoura,0.9342952622252235,1.1197180120451327,0.7194412896485389,0.13530938117146646,0.14083422225725012,0.06139727079963347,39.39008894536214,0,73415.03692507498,72377.0
tesoura,0.95781249342805,1.8343885846342218,0.778060684294534,0.16088731534258338,0.12689895272519383,0.05685132518469543,36.78993518871521,0,55468.867265981244,54289.0
tesoura,2.0275215051874538,0.9260280352138542,1.2027309886490674,0.3069361510490777,0.11537995039528577,0.10877623372652416,38.78231859883236,0,59153.483702498605,58162.0
tesoura,1.36878386460197,1.4958488846352638,1.3609777041759914,0.4363823642423607,0.11534436957566124,0.11173097987560662,35.12558869701727,0,64829.1021154839,63893.0
tesoura,1.4497842605510274,0.6227912363388486,0.6096401766412259,0.17085585547265666,0.02729881979682616,0.04586655559546466,43.277454669859736,0,56856.41131094385,55691.0
tesoura,5.78259682595963,2.9871947073439067,2.429649196459376,0.622375229824725,0.2607402282049787,0.24022333811126412,38.24488585828639,0,149728.12063103198,149014.0
tesoura,3.5914250068438505,2.084263785258635,1.8983985274657225,0.2802251893544516,0.26245493363955524,0.13153452930539805,42.81725100837728,0,120274.0444169088,119549.0
tesoura,2.0991731901406103,1.414521835979046,1.4470465994572679,0.4318010020767607,0.19455789366611118,0.06527905042230227,40.50190597204574,0,93960.89391069108,93132.0
tesoura,2.174374853710353,3.049954191773686,0.5054181729793449,0.45986159909772245,0.15569567738295445,0.11838450335337274,37.75015160703456,0,95101.44681495661,94282.0
tesoura,1.9407595746974935,1.729096568744545,0.6665439746688205,0.12232698069973316,0.07548979577100794,0.0757069374929229,38.963007883565794,0,87790.08152921742,86900.0
tesoura,1.172079690678371,1.4343590377587978,0.5735933665218707,0.29895276922360464,0.11551145891927542,0.10496938986304295,40.0266844563042,0,86420.97716733799,85660.0
tesoura,4.206144139283139,3.7634990635492453,0.993829708450415,0.2734330582744191,0.17562936722458625,0.05880139684721195,42.012261089073206,0,87101.33526086662,86426.0
